Subject,Contrast,Correlation,Energy,Homogeneity,ASM,Dissimilarity,Entropy,LBP_Mean,LBP_STD
s0149.png,42.851066808848884,0.9678323245483258,0.985499805087041,0.9885131613765006,0.9712099279981184,0.3418119887954017,0.19436769772079823,23.825109834403516,1.5649514188391724
s0150.png,148.0004000882069,0.9747329218751232,0.9292236507544662,0.9420112539647116,0.8634568868338279,1.2803545068289741,0.8224996324973952,23.18996769943474,3.306804899216601
s0151.png,181.41334815329355,0.9727006957898989,0.9237090620113336,0.9414271419264311,0.8532387893400973,1.3410147997448896,0.8591274655822511,23.14193835274723,3.3712558118412037
s0152.png,98.59377847320127,0.9619993553087218,0.9726228185924681,0.9814323836972578,0.9459952288976736,0.6273625105155228,0.32855830044156664,23.73947412388789,1.9081799013374412
s0153.png,13.129238435742586,0.8146496631974045,0.9993374352964206,0.9996226192051647,0.9986753099398034,0.052673815472587975,0.008175820761294677,23.99150127329318,0.40157452864174253
s0154.png,23.211742352109837,0.8853439890990632,0.9979530928081257,0.9983885024038117,0.9959103775929574,0.1076451669045955,0.028415247672903057,23.973916299192943,0.6610609987336079
s0155.png,101.78017398837002,0.9689606922804697,0.965605318587936,0.9757429555965168,0.9323937290161142,0.6878452754527309,0.4087642799827656,23.63509792294508,2.195372378523712
s0156.png,24.73865182339754,0.9607194430925781,0.9860266998540944,0.9898575721408598,0.972248691734036,0.23168444058453724,0.17980811945104272,23.83343076360979,1.5497861004596942
s0157.png,13.026087230300046,0.856027100147667,0.999091113435726,0.9992834650514814,0.9981830533697416,0.05762162987403674,0.012921064621009573,23.987089010730507,0.4777269162577414
s0158.png,140.51277528318974,0.9690328328397281,0.9449621010608799,0.9544966574411708,0.892953589882766,1.121960989408229,0.6583042700743291,23.336967154316024,3.01965535285799
s0159.png,153.2786433986836,0.9695123266234079,0.9407202342184187,0.9522578450652407,0.8849547634150574,1.1919074174722102,0.695119779226939,23.345710219427747,2.993377876435434
s0160.png,81.23199137493766,0.9405228231042594,0.980019221645126,0.9824209668739362,0.9604378088352125,0.5756249115748568,0.2681874024918458,23.773551804038398,1.8974991924097444
s0161.png,122.35564907759858,0.975143501801367,0.9391099315104436,0.9511307454740002,0.881927700798198,1.1920653521639188,0.7178985803640789,23.31797619047619,2.96126485728458
s0162.png,0.0,1.0,1.0,1.0,1.0,0.0,1.0165097605458279e-08,24.0,0.0
s0163.png,63.41939732662295,0.9380880211830145,0.9855961241534148,0.9870451317718874,0.9713998208542725,0.44985781914595946,0.19361073758085695,23.82730794445438,1.6295736591201704
s0164.png,55.7023510360617,0.971706212289101,0.9733352853877217,0.9768139263449409,0.9473816625067613,0.5395842586427133,0.3564155127825404,23.691717514124292,2.1190876646262704
s0165.png,43.43123922871988,0.9383960660629151,0.9926816860900515,0.9941245887021871,0.9854169568696552,0.251618341416477,0.09938295877023481,23.913484692122463,1.1408323031553016
s0166.png,27.42883408435854,0.9307678918115377,0.9946253322266032,0.995264767915882,0.9892795723602031,0.18063133070777285,0.0774253156719285,23.930714112217633,1.0399267007020196
s0167.png,54.83251158698056,0.9685293469056027,0.9780315163058184,0.9813506832991056,0.9565457851317631,0.49424502296862216,0.2922947051134069,23.728526427162986,1.9465498687578031
s0168.png,49.22328717436708,0.9413385470728455,0.987044385004872,0.9884728411159079,0.9742566580983072,0.3728829686785722,0.1781420160229779,23.856645434070717,1.5041507169055301
